Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
pool_hall.JPG,0,0,0.000223895,0.00252127,0.003036097,0.023453775,1.554117381,0.034123137,1.852502777,0
pool_hall.JPG,0,5,0.000223825,0.002391955,0.003076753,0.022162282,1.501399975,0.031941377,1.789583493,0
pool_hall.JPG,0,10,0.000224559,0.002284842,0.003017637,0.021211309,1.491853023,0.030133376,1.737811655,0
pool_hall.JPG,0,15,0.000225537,0.002191332,0.002810718,0.020327757,1.509352181,0.028389269,1.640522973,0
pool_hall.JPG,0,20,0.000226564,0.002108331,0.002870305,0.019450278,1.481111309,0.026908357,1.604284756,0
pool_hall.JPG,0,25,0.000227493,0.002032727,0.00307499,0.018643231,1.422210336,0.025390687,1.564910558,0
pool_hall.JPG,0,30,0.000228384,0.001964352,0.003136524,0.01797223,1.401487435,0.024116243,1.493887755,0
pool_hall.JPG,0,35,0.000229154,0.001901715,0.003063948,0.017425781,1.420959767,0.022875967,1.454367138,0
pool_hall.JPG,0,40,0.000229745,0.001844165,0.003134968,0.016949838,1.392543088,0.021673939,1.351250457,0
pool_hall.JPG,0,45,0.000229957,0.001789428,0.002980995,0.016440812,1.413229842,0.020625616,1.333748556,0
pool_hall.JPG,0,50,0.000229933,0.001739171,0.003296652,0.015887331,1.369993891,0.020339846,1.646995086,0
pool_hall.JPG,0,55,0.000228513,0.001687637,0.003231455,0.01542502,1.318137463,0.019253469,1.570727826,0
pool_hall.JPG,0,60,0.000225918,0.001633967,0.00310828,0.015161016,1.374349377,0.018480113,1.479382041,0
pool_hall.JPG,0,65,0.000222826,0.001581954,0.003151882,0.014839057,1.338833743,0.017794536,1.591663631,0
pool_hall.JPG,0,70,0.000219201,0.001529951,0.003273245,0.014707336,1.356812795,0.017686534,1.975693059,0
pool_hall.JPG,0,75,0.000214105,0.001467755,0.00423909,0.014563148,1.406318723,0.018129637,3.818372565,0
pool_hall.JPG,0,80,0.000209739,0.001422797,0.002311853,0.014578515,1.362142982,0.013418742,0.983157197,0
pool_hall.JPG,0,85,0.000209022,0.001422145,0.002248446,0.01509658,1.442794182,0.013109288,0.918022715,0
pool_hall.JPG,0,90,0.000208432,0.001421507,0.002179048,0.015333561,1.423809423,0.012980439,0.914485697,0
pool_hall.JPG,0,95,0.0002078,0.00141984,0.002241704,0.015360694,1.422424342,0.012724877,0.895866868,0
pool_hall.JPG,0,100,0.000207276,0.001418796,0.002256033,0.015531968,1.449250296,0.012469405,0.880602698,0
pool_hall.JPG,0,105,0.000207102,0.00141913,0.002267056,0.015757404,1.482877384,0.011906368,0.862235084,0
pool_hall.JPG,0,110,0.000208028,0.001421888,0.002315381,0.016049529,1.55746361,0.011768464,0.80755667,0
pool_hall.JPG,0,115,0.000208493,0.001421226,0.0025004,0.016220193,1.566430825,0.012209977,0.870245919,0
pool_hall.JPG,0,120,0.000207405,0.001414347,0.002835134,0.016388466,1.613294843,0.013136134,1.096135283,0
