Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
video_store.jpg,0,0,0.000125926,0.001734989,0.005421796,0.024366353,2.40285643,0.02923524,2.83485839,0
video_store.jpg,0,5,0.00013237,0.001725481,0.004765945,0.023551425,2.378912837,0.026303708,2.391695168,0
video_store.jpg,0,10,0.000136797,0.001696874,0.004486133,0.022961174,2.448827328,0.023935453,2.170673888,0
video_store.jpg,0,15,0.000140228,0.001659723,0.004258531,0.022501571,2.489886958,0.021715537,1.94025349,0
video_store.jpg,0,20,0.000143815,0.001623498,0.004566957,0.022094226,2.650789241,0.020949908,2.078991983,0
video_store.jpg,0,25,0.000147767,0.001593926,0.00444243,0.021817251,2.648883703,0.020318925,1.984938143,0
video_store.jpg,0,30,0.000152348,0.0015754,0.004510841,0.021449937,2.738383922,0.020270371,2.094869517,0
video_store.jpg,0,35,0.000156534,0.001556384,0.004449594,0.021217899,2.805511506,0.019199604,1.995124962,0
video_store.jpg,0,40,0.000159886,0.001531528,0.004400382,0.020665058,2.770921168,0.017755586,1.798072775,0
video_store.jpg,0,45,0.000162793,0.001506239,0.004873117,0.020425176,2.939593728,0.017405823,1.910960113,0
video_store.jpg,0,50,0.000166514,0.001488841,0.00483292,0.020020611,2.924734018,0.017473148,2.190613228,0
video_store.jpg,0,55,0.00017139,0.001479748,0.004901757,0.019587991,2.895611284,0.017721252,2.268686623,0
video_store.jpg,0,60,0.000175736,0.001472107,0.004873321,0.019195201,2.835721796,0.017162285,2.182847714,0
video_store.jpg,0,65,0.000179026,0.001465182,0.005108651,0.019032755,2.927111718,0.017617042,2.463134479,0
video_store.jpg,0,70,0.000182879,0.001465211,0.0054689,0.019145183,3.08834712,0.017546917,2.61131837,0
video_store.jpg,0,75,0.000186765,0.001471883,0.005615155,0.01931506,3.250491689,0.0171345,2.65031405,0
video_store.jpg,0,80,0.000190195,0.001483731,0.005659623,0.019320286,3.266893627,0.016940929,2.584187046,0
video_store.jpg,0,85,0.00019391,0.001498094,0.00630306,0.019578571,3.472096316,0.017603028,2.826346402,0
video_store.jpg,0,90,0.000198676,0.001516893,0.006348892,0.020055158,3.635892245,0.018194079,2.888949961,0
video_store.jpg,0,95,0.000202221,0.001529806,0.006418437,0.020064089,3.635622877,0.018049192,2.909324599,0
video_store.jpg,0,100,0.000204323,0.001538429,0.006738674,0.020084097,3.68912419,0.018407095,3.15034255,0
video_store.jpg,0,105,0.000206945,0.001550529,0.006914629,0.020298642,3.79539753,0.01905986,3.263923239,0
video_store.jpg,0,110,0.000210279,0.001565372,0.007063038,0.020472429,3.845448295,0.019442439,3.288510825,0
video_store.jpg,0,115,0.000212774,0.001576842,0.007279362,0.020745653,3.927178593,0.01985906,3.424443358,0
