Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
Rock_Arch.jpg,0,0,0.00033141,0.003462843,0.006276718,0.028266313,2.315252558,0.029120131,2.466453813,1
Rock_Arch.jpg,0,5,0.000332631,0.00333544,0.006003501,0.027260161,2.308004193,0.027096987,2.315107011,1
Rock_Arch.jpg,0,10,0.000333854,0.003222434,0.005686825,0.026344035,2.303286414,0.025354347,2.162822583,1
Rock_Arch.jpg,0,15,0.000335113,0.003122561,0.005604484,0.025498769,2.325569116,0.023903065,2.089049899,1
Rock_Arch.jpg,0,20,0.000336445,0.003034461,0.005439492,0.02481807,2.331421933,0.022693812,2.001928592,1
Rock_Arch.jpg,0,25,0.000337797,0.002956176,0.005449591,0.024192833,2.34406804,0.0215688,1.945375963,1
Rock_Arch.jpg,0,30,0.000339165,0.002886691,0.005402615,0.023639128,2.354808168,0.020659324,1.891591862,1
Rock_Arch.jpg,0,35,0.000340642,0.002825724,0.005358387,0.02313237,2.376618112,0.020005264,1.859013922,1
Rock_Arch.jpg,0,40,0.000342163,0.002772032,0.005430208,0.02271845,2.397296409,0.019366626,1.838302386,1
Rock_Arch.jpg,0,45,0.000343776,0.002725583,0.00544505,0.022358616,2.428159139,0.018975863,1.832950005,1
Rock_Arch.jpg,0,50,0.000345451,0.002685911,0.005596793,0.022023997,2.434367927,0.01874679,1.886395294,1
Rock_Arch.jpg,0,55,0.000347183,0.002652434,0.005733816,0.021735273,2.474799328,0.018517763,1.944070695,1
Rock_Arch.jpg,0,60,0.000348957,0.002625251,0.005839267,0.021525267,2.489360654,0.018445645,1.9434315,1
Rock_Arch.jpg,0,65,0.000350843,0.00260529,0.00606675,0.021353603,2.516348092,0.018631589,2.065665379,1
Rock_Arch.jpg,0,70,0.000352847,0.002593908,0.006310886,0.021247648,2.538583532,0.019161718,2.303156385,1
Rock_Arch.jpg,0,75,0.000355135,0.002596469,0.006994169,0.021299269,2.593221387,0.020586949,3.143975045,1
Rock_Arch.jpg,0,80,0.000357779,0.002612845,0.006867172,0.0214357,2.614214955,0.021483429,2.617571984,1
Rock_Arch.jpg,0,85,0.000360455,0.002629348,0.006982964,0.021571069,2.676217147,0.02159865,2.653387424,1
Rock_Arch.jpg,0,90,0.000363139,0.002646023,0.007023717,0.021700528,2.698273843,0.021713964,2.677758486,1
Rock_Arch.jpg,0,95,0.000365788,0.002662588,0.007102165,0.021815544,2.730027131,0.021808472,2.700568526,1
Rock_Arch.jpg,0,100,0.000368437,0.002679133,0.00714712,0.021921976,2.747822248,0.02185207,2.698877131,1
Rock_Arch.jpg,0,105,0.000371132,0.002696013,0.007247106,0.022062503,2.78224672,0.021994339,2.744670045,1
Rock_Arch.jpg,0,110,0.000373769,0.00271267,0.007341265,0.022195456,2.822000593,0.022127713,2.783301764,1
Rock_Arch.jpg,0,115,0.000376389,0.002729207,0.007427718,0.022348766,2.848862108,0.022245131,2.799305501,1
