Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
playroom.jpg,0,0,0.000199367,0.002008227,0.001864987,0.018785534,1.108003632,0.017903919,0.818739207,0
playroom.jpg,0,5,0.00019637,0.001897738,0.001714309,0.017953881,1.105667037,0.016598138,0.77091539,0
playroom.jpg,0,10,0.000195315,0.001814744,0.002000494,0.017650735,1.170839094,0.017754733,1.053970532,0
playroom.jpg,0,15,0.000195194,0.001748126,0.001980008,0.017406987,1.223951319,0.017420435,1.002159478,0
playroom.jpg,0,20,0.000193624,0.001676253,0.001600569,0.016727385,1.183365559,0.015441984,0.745360937,0
playroom.jpg,0,25,0.000191436,0.001608912,0.001802747,0.016313468,1.25524493,0.015130204,0.923050305,0
playroom.jpg,0,30,0.000192214,0.001573326,0.002323317,0.016321832,1.353745961,0.017726963,1.259909121,0
playroom.jpg,0,35,0.0001931,0.001539703,0.001978656,0.016376603,1.392109855,0.016858469,1.066319957,0
playroom.jpg,0,40,0.000192288,0.001495392,0.00197824,0.015981534,1.383172335,0.015685047,0.987565108,0
playroom.jpg,0,45,0.000191148,0.001454116,0.001840802,0.015740511,1.385876963,0.015408047,0.978183056,0
playroom.jpg,0,50,0.000190384,0.001417923,0.002021448,0.015323166,1.417322953,0.01566341,1.101828979,0
playroom.jpg,0,55,0.000189729,0.001385453,0.002134999,0.015035828,1.430051463,0.015421407,1.113394604,0
playroom.jpg,0,60,0.000189791,0.001364122,0.00250459,0.015150904,1.565437158,0.016149502,1.322735207,0
playroom.jpg,0,65,0.000191348,0.001362875,0.003081526,0.015743981,1.788700013,0.017698045,1.676588014,0
playroom.jpg,0,70,0.000193833,0.001375599,0.003374486,0.016676208,1.971795646,0.018407442,1.791480799,0
playroom.jpg,0,75,0.000195829,0.00139032,0.003494725,0.017229219,2.069090217,0.018934397,2.008070413,0
playroom.jpg,0,80,0.00019701,0.001403623,0.003241762,0.017596198,2.075486958,0.019119538,1.785589033,0
playroom.jpg,0,85,0.000197775,0.001412297,0.003249923,0.017638893,2.103194688,0.019026978,1.764220093,0
playroom.jpg,0,90,0.000199058,0.001425972,0.003434439,0.018305434,2.324750332,0.019414996,1.923063586,0
playroom.jpg,0,95,0.000200753,0.00144344,0.00357092,0.01875254,2.410149073,0.019854492,1.987341521,0
playroom.jpg,0,100,0.000202447,0.001459662,0.003379337,0.018823975,2.457285635,0.019789772,1.940273868,0
playroom.jpg,0,105,0.000204213,0.001476649,0.003338611,0.019066242,2.492763843,0.020246435,1.998016793,0
playroom.jpg,0,110,0.000206235,0.00149532,0.003568633,0.019550596,2.670516918,0.020700555,2.112392067,0
playroom.jpg,0,115,0.000208653,0.001518754,0.003769733,0.019956518,2.798353379,0.021205263,2.133016602,0
playroom.jpg,0,120,0.000211443,0.00154372,0.003621384,0.020338127,2.838996632,0.020685172,2.025375025,0
playroom.jpg,0,125,0.000216222,0.001584446,0.004141202,0.021040379,2.955760967,0.021427745,2.178265591,0
playroom.jpg,0,130,0.000222088,0.001632889,0.00422996,0.021807536,3.050616431,0.021863931,2.151050894,0
playroom.jpg,0,135,0.000228394,0.001685074,0.004628457,0.022678731,3.358864851,0.022410188,2.32421319,0
playroom.jpg,0,140,0.000234372,0.001734266,0.004750548,0.023352039,3.395815932,0.022372941,2.341510027,0
playroom.jpg,0,145,0.000240322,0.001782642,0.00479569,0.023746878,3.445026527,0.022420149,2.368046997,0
playroom.jpg,0,150,0.000246295,0.001828854,0.004800556,0.023965253,3.437717101,0.022315727,2.322475542,0
playroom.jpg,0,155,0.000251918,0.001869892,0.00465038,0.02424737,3.444473927,0.022219377,2.275565626,0
playroom.jpg,0,160,0.000256372,0.001903206,0.004630384,0.024657662,3.517069859,0.021623398,2.195987803,0
playroom.jpg,0,165,0.000259239,0.00192595,0.004325219,0.025091385,3.517622881,0.021114736,1.938623543,0
playroom.jpg,0,170,0.000259814,0.001935888,0.004574158,0.025414723,3.66932925,0.021090953,1.95298287,0
playroom.jpg,0,175,0.00025846,0.001935996,0.004804915,0.025642531,3.820825849,0.021522139,2.1560812,0
playroom.jpg,0,180,0.000256001,0.001928857,0.004651307,0.025685561,3.773156878,0.020745924,2.048491877,0
