Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
quarry.jpg,0,0,0.000472689,0.00473735,0.011153035,0.039112157,4.425775461,0.039281355,4.798358734,1
quarry.jpg,0,5,0.000471184,0.004536013,0.010655347,0.037449426,4.356122646,0.036391957,4.622306103,1
quarry.jpg,0,10,0.000469996,0.004358649,0.009894342,0.036083201,4.311304133,0.033848174,4.110833348,1
quarry.jpg,0,15,0.000468503,0.004197795,0.009576072,0.03465929,4.285705619,0.03141173,3.924520916,1
quarry.jpg,0,20,0.000466929,0.004052858,0.009174258,0.033561847,4.295222022,0.02932405,3.693397536,1
quarry.jpg,0,25,0.000465111,0.003920859,0.009000009,0.032464541,4.235352816,0.027497982,3.533227578,1
quarry.jpg,0,30,0.000463071,0.003800283,0.008671381,0.03123221,4.091218734,0.025974201,3.316658622,1
quarry.jpg,0,35,0.000461086,0.003691725,0.008278662,0.030303096,4.070732765,0.024852252,3.192417356,1
quarry.jpg,0,40,0.00045909,0.00359352,0.008311032,0.029554492,4.005796518,0.023835254,3.080305219,1
quarry.jpg,0,45,0.000456168,0.003501361,0.008167597,0.028938515,3.996698694,0.023100871,3.094438457,1
quarry.jpg,0,50,0.000450193,0.003404326,0.008551055,0.02824737,4.012012047,0.022592131,3.458151399,1
quarry.jpg,0,55,0.000443089,0.003310986,0.008958063,0.027751042,4.033943899,0.022144316,3.617995652,1
quarry.jpg,0,60,0.000435677,0.003224557,0.009320288,0.027180749,4.072921022,0.022990021,4.037023028,1
quarry.jpg,0,65,0.000426569,0.00313984,0.009959536,0.026482979,3.932759628,0.02372042,4.907050815,1
quarry.jpg,0,70,0.000417547,0.003063036,0.010612804,0.025943257,3.948854087,0.025322483,5.852997128,1
quarry.jpg,0,75,0.000406886,0.002991639,0.012053517,0.025332447,3.955117643,0.027236831,7.907730247,1
quarry.jpg,0,80,0.000395596,0.002930947,0.011045431,0.024791287,3.81287608,0.028113413,6.576514778,1
quarry.jpg,0,85,0.000384306,0.002871697,0.011051034,0.024410876,3.79671665,0.028120496,6.609043915,1
quarry.jpg,0,90,0.000372007,0.002806823,0.011348126,0.023993496,3.775977208,0.028573866,6.88401541,1
quarry.jpg,0,95,0.000358732,0.002734667,0.011608823,0.023528258,3.762466447,0.028897959,7.141717458,1
quarry.jpg,0,100,0.000344467,0.002655721,0.011885539,0.023035506,3.810816993,0.028500755,7.343876292,1
quarry.jpg,0,105,0.000330042,0.002577126,0.011712251,0.022451728,3.709599944,0.028365207,7.272913236,1
quarry.jpg,0,110,0.000315764,0.002497041,0.012215701,0.021858296,3.693122776,0.028772157,7.670777817,1
quarry.jpg,0,115,0.000301686,0.002414261,0.01305603,0.021423749,3.824062894,0.029467382,8.156205845,1
quarry.jpg,0,120,0.000287204,0.002326041,0.013640126,0.021166107,3.835019682,0.029655568,8.57556326,1
quarry.jpg,0,125,0.000272411,0.002235541,0.013796816,0.020714556,3.831898877,0.029701835,8.646346596,1
quarry.jpg,0,130,0.000257727,0.002140768,0.013640492,0.020058679,3.776593163,0.029019673,8.46444729,1
quarry.jpg,0,135,0.000244392,0.002053295,0.014489516,0.019590338,3.715381901,0.029822322,8.941176123,1
quarry.jpg,0,140,0.000231568,0.001960447,0.015122045,0.019060347,3.760966804,0.030203587,9.564588235,1
quarry.jpg,0,145,0.000220246,0.001875546,0.016397843,0.018628167,3.91123211,0.030595517,10.03996072,1
quarry.jpg,0,150,0.000211411,0.001805382,0.017824692,0.018431985,4.064148772,0.031675098,10.60169589,1
quarry.jpg,0,155,0.000202784,0.001730227,0.018390042,0.018020797,4.196383998,0.031255575,10.62634026,1
quarry.jpg,0,160,0.000194866,0.001661071,0.020874523,0.018219415,4.673067177,0.031333215,11.30360273,1
quarry.jpg,0,165,0.000190125,0.001614724,0.024115705,0.018962641,5.328665138,0.032323953,12.43052738,1
quarry.jpg,0,170,0.000188223,0.001590755,0.027694936,0.020662898,6.568749231,0.032790056,12.95579665,1
