Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM
computerlab4.jpg,0,0,2.489069302039565e-05,0.0008017075083542421,0.0003107367578508764,0.006165323585491494,0.10951986049318314,0.006687361745086441,0.12746890901797564,
computerlab4.jpg,0,5,2.4933595965659665e-05,0.00077142710851124,0.0002949187264823081,0.005920305082360756,0.10772963794422864,0.006184778721416158,0.11782489999601263,
computerlab4.jpg,0,10,2.4978249746208716e-05,0.0007445548976872383,0.00028083969282404766,0.005712535586569899,0.10851753167715641,0.005770769297255511,0.11076754256635267,
computerlab4.jpg,0,15,2.5024847847048228e-05,0.0007207120689323732,0.00027080682858573963,0.005523534965057547,0.10855325653465317,0.005414964439800054,0.10516644763044074,
computerlab4.jpg,0,20,2.5073089167036455e-05,0.0006995112897130339,0.0002618445448113524,0.005359636020075276,0.10844662216157812,0.00510264196650991,0.0995202462404473,
computerlab4.jpg,0,25,2.5119231411769465e-05,0.0006806066629848755,0.00026007368742760436,0.005207541785929924,0.10800826339599831,0.004835002432426404,0.09619821414737723,
computerlab4.jpg,0,30,2.5182408370446583e-05,0.0006643310720212072,0.0002593003403188629,0.005085197461681365,0.10869226360164863,0.004691762717489824,0.09538703009591551,
computerlab4.jpg,0,35,2.5256825479141327e-05,0.000650148957252569,0.00025667847514838937,0.004976891059130374,0.10925521270395266,0.0045397298333762215,0.09476710996627968,
computerlab4.jpg,0,40,2.5353210502639e-05,0.0006382165953009021,0.00026305685731667166,0.004896672405329186,0.11065302252981464,0.004473467457461613,0.0962704881241243,
computerlab4.jpg,0,45,2.54768583408557e-05,0.0006285333452369979,0.00027019501394430164,0.004827667296545189,0.1135479145522618,0.004453982418477185,0.09991818629193806,
computerlab4.jpg,0,50,2.563570663574404e-05,0.0006212462592741231,0.00028694608693620634,0.004775885289129088,0.11510812775881137,0.004507996064853596,0.10861496114654029,
computerlab4.jpg,0,55,2.5839828424520316e-05,0.0006165492428061488,0.0003030505604733604,0.0047366675057134745,0.11699788779594712,0.004618454993574308,0.11847607262633698,
computerlab4.jpg,0,60,2.6090854112364926e-05,0.0006145520116347586,0.0003246080893369009,0.004725870753124531,0.12083516099985545,0.0047722278588314725,0.1288812704248817,
computerlab4.jpg,0,65,2.639552217215384e-05,0.0006154617715363164,0.0003509889170133172,0.004748922623948278,0.1248958936050637,0.004950314906250928,0.14273518439805913,
computerlab4.jpg,0,70,2.6751567130040716e-05,0.0006195009865942524,0.00038407350543695674,0.004793670608798751,0.13031488441901415,0.005182061304286437,0.16334840527133096,
computerlab4.jpg,0,75,2.7166966219993555e-05,0.0006278629948964524,0.0004341814744395133,0.004875532483502829,0.13713320010106994,0.005583615153709341,0.21466703546410437,
computerlab4.jpg,0,80,2.7630085659161277e-05,0.0006400724663042057,0.00044154203348546593,0.004974055453098375,0.1425072636874322,0.005844134875763828,0.19119737109938933,
computerlab4.jpg,0,85,2.8111098939670244e-05,0.000652538762172026,0.00045741501224551246,0.005086120503487981,0.14886624342320015,0.005886366641055978,0.19365815809514536,
computerlab4.jpg,0,90,2.8602422459500428e-05,0.0006650150407154262,0.0004670602987599254,0.005190663821017021,0.15486412371692518,0.005899203899824333,0.19318464067845,
computerlab4.jpg,0,95,2.9087929852637235e-05,0.0006770172965752493,0.0004731225226564934,0.005294988718283346,0.16101760158004327,0.005870488951317314,0.1905334691910022,
computerlab4.jpg,0,100,2.9557044828327602e-05,0.0006883943682649554,0.00047879179356093545,0.00539721911740332,0.1669349254729345,0.005835097638735463,0.18849010569320648,
computerlab4.jpg,0,105,2.999869526256859e-05,0.0006988345734029879,0.00047883350907080153,0.005490781180271038,0.17282944791354385,0.005754491056361622,0.18342150810791152,
computerlab4.jpg,0,110,3.0415916953247594e-05,0.0007085047074040443,0.00047835383279213445,0.00558331199138851,0.1782643398953611,0.005699268526806847,0.1793533386539334,
computerlab4.jpg,0,115,3.0803846875857564e-05,0.0007173512247566251,0.0004783211525133402,0.0056729883427137804,0.18314090187493628,0.005639757188453645,0.17656010495984858,
computerlab4.jpg,0,120,3.1166583274001586e-05,0.0007255475075221331,0.00047750483371626406,0.005750416345838324,0.1876731377595658,0.005605415662023455,0.17505582305313813,
computerlab4.jpg,0,125,3.151116116064768e-05,0.0007332987397499478,0.00047715658649833667,0.005825366934061891,0.1918948497460992,0.005581791612536174,0.17340431502502088,
computerlab4.jpg,0,130,3.1845714553715796e-05,0.0007407558496271082,0.00048065760926953066,0.005903773956474557,0.19702749656370988,0.0055985263703836365,0.17510027905971368,
computerlab4.jpg,0,135,3.216412222063755e-05,0.0007477672058202714,0.00048284522742754633,0.005970257587931487,0.20110768338070653,0.0055904224700935295,0.17421542244460414,
computerlab4.jpg,0,140,3.246546552427143e-05,0.0007542791768116603,0.0004835343699025883,0.006026943314857743,0.20461046577599595,0.005581797397615422,0.17399653775456536,
computerlab4.jpg,0,145,3.275546007011993e-05,0.0007604695842851755,0.0004891620317355903,0.006084478430361003,0.20804420509282048,0.0056132081555574625,0.17671018463250082,
computerlab4.jpg,0,150,3.3030551146382446e-05,0.0007663019623955087,0.00049679793159358,0.0061380535181608745,0.2116515641091498,0.005641036573422671,0.17869758181366802,
computerlab4.jpg,0,155,3.329281035400091e-05,0.000771901885571267,0.0005082889533012676,0.0061922955638793395,0.21570568421671388,0.005705780916601878,0.1835259091028214,
computerlab4.jpg,0,160,3.354115631042178e-05,0.000777205496004254,0.0005181855600988542,0.00623836424776988,0.21893971165813092,0.005757198951607007,0.1859206190997673,
computerlab4.jpg,0,165,3.3775429032783564e-05,0.0007821876654615246,0.0005305691479906813,0.006279059798453169,0.22208323484946602,0.005833168410937754,0.1906567747543608,
computerlab4.jpg,0,170,3.39903166489658e-05,0.0007866744383141648,0.0005434546041726318,0.006313613135476525,0.2244069626075612,0.005904622462985579,0.1945233119281006,
computerlab4.jpg,0,175,3.418204582694502e-05,0.0007906324600780791,0.0005624197407879896,0.006349103402261442,0.22768041664403893,0.006015230121334767,0.20296669708102827,
computerlab4.jpg,0,180,3.4340976335000416e-05,0.0007939268351447943,0.000578113705766078,0.006374218901526519,0.2300166085708162,0.006122599039625179,0.20877062201972965,
computerlab4.jpg,0,185,3.4461887130997115e-05,0.0007964449336264738,0.0005951827698282351,0.006386265299792878,0.23195191020153075,0.006247047354435763,0.2174450711208765,
computerlab4.jpg,0,190,3.4543636925138266e-05,0.000798137487164001,0.0006106521265735005,0.006403163350673714,0.2332691177609452,0.006373735722831885,0.22621171700173326,
computerlab4.jpg,0,195,3.458284513541655e-05,0.000798906715818029,0.0006277759168636706,0.006415071708993852,0.2340852657314819,0.006519961002966824,0.2358214012861888,
computerlab4.jpg,0,200,3.457062907045947e-05,0.0007985174138222133,0.0006415363960268709,0.0064106762830342945,0.23447665063895895,0.006645134757481482,0.24594568340974776,
computerlab4.jpg,0,205,3.452039128836678e-05,0.0007972347677014255,0.0006510166498126243,0.006403096491399335,0.23375032515605704,0.006750372983143805,0.25393135815769624,
