Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
carnival.jpg,0,0,0.000274419,0.002796237,0.003991618,0.02340505,1.569818586,0.022503699,1.462601667,1
carnival.jpg,0,5,0.000274495,0.002685155,0.003793093,0.02254034,1.57154264,0.020810546,1.354099703,1
carnival.jpg,0,10,0.000274562,0.002585802,0.003595484,0.021770165,1.570031707,0.019277204,1.251470064,1
carnival.jpg,0,15,0.000274645,0.002497394,0.003457283,0.021035382,1.56317114,0.018103964,1.187947464,1
carnival.jpg,0,20,0.000274686,0.002417985,0.003344214,0.020375925,1.55859746,0.016978428,1.117231118,1
carnival.jpg,0,25,0.000274702,0.00234665,0.003323069,0.019808642,1.556294195,0.016062425,1.078252879,1
carnival.jpg,0,30,0.000274637,0.002282187,0.00326192,0.019269393,1.551537981,0.015250572,1.021634266,1
carnival.jpg,0,35,0.000274462,0.002223518,0.003187878,0.018805062,1.56535685,0.01455449,0.99090593,1
carnival.jpg,0,40,0.000274249,0.002170604,0.003216377,0.018384859,1.553947075,0.014029483,0.957138219,1
carnival.jpg,0,45,0.000274003,0.002123068,0.003199515,0.017989678,1.568833747,0.013684923,0.960103423,1
carnival.jpg,0,50,0.000273691,0.002080402,0.00327095,0.017593572,1.555443266,0.013436157,0.989903991,1
carnival.jpg,0,55,0.000273404,0.00204284,0.003332246,0.017248829,1.548469147,0.013316241,1.031572346,1
carnival.jpg,0,60,0.000273128,0.002010402,0.003375945,0.016978426,1.545167237,0.013350602,1.031820131,1
carnival.jpg,0,65,0.000272841,0.001983069,0.003491505,0.016715272,1.534527074,0.013582053,1.121334706,1
carnival.jpg,0,70,0.000272542,0.001961742,0.003660716,0.016508974,1.520449683,0.014148553,1.287061098,1
carnival.jpg,0,75,0.000272226,0.001949515,0.004054561,0.016403547,1.539573297,0.015380802,1.81649264,1
carnival.jpg,0,80,0.000271949,0.001946158,0.003878092,0.016338117,1.523500467,0.01608913,1.455333589,1
carnival.jpg,0,85,0.000271028,0.00193921,0.003820439,0.016277225,1.522159303,0.01577885,1.415526935,1
carnival.jpg,0,90,0.000270358,0.001933551,0.003914214,0.016289897,1.526188908,0.016459068,1.587043259,1
carnival.jpg,0,95,0.000270225,0.001931319,0.003889339,0.016278968,1.512956295,0.016605057,1.577041468,1
carnival.jpg,0,100,0.000270166,0.001929699,0.003885627,0.0162513,1.513712304,0.01654328,1.567341994,1
carnival.jpg,0,105,0.000270169,0.001928584,0.003870914,0.016233923,1.510174517,0.01649551,1.563593968,1
carnival.jpg,0,110,0.00027004,0.001927025,0.003821126,0.016224888,1.503207798,0.016439063,1.529451736,1
carnival.jpg,0,115,0.000269901,0.001925558,0.003892426,0.016266774,1.570531988,0.016644671,1.619224852,1
carnival.jpg,0,120,0.000269972,0.001925177,0.003954565,0.016274641,1.599509067,0.016723602,1.644825673,1
carnival.jpg,0,125,0.000269275,0.001920688,0.003748469,0.016295216,1.622892722,0.016232187,1.436858745,1
carnival.jpg,0,130,0.00026693,0.001907966,0.003810842,0.016405436,1.698083,0.015835274,1.512488147,1
carnival.jpg,0,135,0.000264349,0.001894823,0.003768503,0.016570868,1.780305396,0.016582956,1.609217887,1
carnival.jpg,0,140,0.000260779,0.001876803,0.003868425,0.016702109,1.924969269,0.016779856,1.771650423,1
carnival.jpg,0,145,0.000255937,0.001852865,0.003881459,0.016986942,2.082682643,0.016543025,1.813731635,1
carnival.jpg,0,150,0.000250785,0.001827961,0.00432651,0.017312931,2.256048866,0.017065037,2.074612514,1
carnival.jpg,0,155,0.000246404,0.001805551,0.004575765,0.017736878,2.492007771,0.01773354,2.332637123,1
carnival.jpg,0,160,0.000242287,0.001784414,0.004688375,0.017953394,2.542859801,0.018071051,2.363033966,1
carnival.jpg,0,165,0.000238681,0.001765405,0.004897709,0.01845952,2.809859448,0.018510514,2.540354547,1
carnival.jpg,0,170,0.000235432,0.001747613,0.005166372,0.018889378,2.976705862,0.018726246,2.642671852,1
carnival.jpg,0,175,0.000231808,0.001729085,0.005104317,0.019086495,3.034858518,0.018893728,2.73694063,1
carnival.jpg,0,180,0.000228581,0.001711841,0.005389804,0.019285686,3.180436184,0.019482933,2.868252441,1
carnival.jpg,0,185,0.000226218,0.001698559,0.005696033,0.019642703,3.371187063,0.020265346,3.228777826,1
carnival.jpg,0,190,0.000223624,0.00168372,0.005735642,0.01974523,3.480664497,0.020522869,3.292390791,1
carnival.jpg,0,195,0.000219311,0.001661759,0.00569902,0.019951259,3.545476621,0.020760622,3.368290147,1
carnival.jpg,0,200,0.000213682,0.001633168,0.005748058,0.0198757,3.61829554,0.020719832,3.425235744,1
carnival.jpg,0,205,0.000207667,0.001601682,0.005912151,0.019884937,3.666529928,0.021081851,3.547348888,1
carnival.jpg,0,210,0.000201508,0.001568433,0.006069627,0.020117846,3.82392568,0.021515729,3.698093331,1
carnival.jpg,0,215,0.000194788,0.00153158,0.006429732,0.020236997,3.982313204,0.021747084,3.876508137,1
carnival.jpg,0,220,0.000187851,0.001492371,0.006599829,0.020284561,4.057733562,0.022075824,4.104432784,1
carnival.jpg,0,225,0.000180834,0.00145114,0.006823314,0.020282093,4.156720197,0.02242517,4.314125605,1
carnival.jpg,0,230,0.000173528,0.001408201,0.006896697,0.020358863,4.331554591,0.022261023,4.623586431,1
carnival.jpg,0,235,0.000165553,0.001363783,0.006830861,0.020024895,4.302142104,0.022585689,4.605969249,1
carnival.jpg,0,240,0.000156285,0.001308173,0.006979534,0.019938036,4.383109489,0.02264962,4.724517703,1
carnival.jpg,0,245,0.000147226,0.001251121,0.007028333,0.019939278,4.419781266,0.022820362,4.827525407,1
carnival.jpg,0,250,0.000137566,0.001188891,0.006755996,0.019300793,4.291229439,0.022380485,4.721109352,1
carnival.jpg,0,255,0.000128543,0.001130258,0.00634273,0.018714568,4.164172678,0.021549699,4.581402082,1
carnival.jpg,0,260,0.000120792,0.001078655,0.006095117,0.018003493,4.005916155,0.021141047,4.415356061,1
carnival.jpg,0,265,0.000113296,0.001026707,0.0058797,0.017443036,3.710268953,0.020875251,4.314196108,1
carnival.jpg,0,270,0.000106095,0.000975389,0.00561964,0.017069818,3.571504492,0.01987824,4.164935797,1
carnival.jpg,0,275,9.97E-05,0.000930394,0.005531445,0.016307886,3.324940794,0.01949506,3.941494212,1
carnival.jpg,0,280,9.33E-05,0.000879833,0.005676969,0.016314948,3.269059105,0.019424108,4.070887668,1
carnival.jpg,0,285,8.70E-05,0.000825917,0.005364718,0.016104165,3.123190637,0.018577832,3.652632107,1
carnival.jpg,0,290,8.12E-05,0.000772565,0.005254711,0.015880065,3.095579216,0.018301714,3.624834893,1
carnival.jpg,0,295,7.60E-05,0.000721985,0.005066408,0.015072498,2.996187488,0.017477011,3.553206046,1
carnival.jpg,0,300,7.20E-05,0.000686884,0.004775013,0.014320734,2.932185832,0.016617341,3.395319108,1
carnival.jpg,0,305,6.91E-05,0.000664556,0.004387703,0.014065931,2.74653971,0.016211703,3.120911193,1
carnival.jpg,0,310,6.55E-05,0.000635909,0.004359809,0.013793125,2.661875119,0.016043605,3.223847323,1
carnival.jpg,0,315,6.17E-05,0.000603482,0.003979495,0.013279281,2.478851758,0.015221656,3.00804576,1
carnival.jpg,0,320,5.83E-05,0.000574755,0.003942915,0.012830617,2.282324631,0.014609548,2.64766412,1
carnival.jpg,0,325,5.41E-05,0.000533683,0.003621134,0.012376258,2.072267842,0.014537421,2.581401366,1
carnival.jpg,0,330,4.99E-05,0.000485476,0.003462327,0.011808193,1.945927428,0.013555078,2.480986619,1
carnival.jpg,0,335,4.73E-05,0.00045684,0.00337038,0.01187505,1.954908288,0.012948272,2.385939286,1
carnival.jpg,0,340,4.53E-05,0.00043479,0.003133938,0.011516841,1.844439234,0.012116421,2.130307776,1
carnival.jpg,0,345,4.41E-05,0.000425096,0.003226291,0.011919994,2.031277431,0.011872347,2.016893124,1
carnival.jpg,0,350,4.35E-05,0.000422301,0.003049612,0.012298402,2.022992187,0.011998555,1.941363639,1
carnival.jpg,0,355,4.30E-05,0.000422851,0.003049395,0.012768187,2.084012509,0.011744669,1.833551693,1
carnival.jpg,0,360,4.24E-05,0.000417857,0.002819592,0.012675034,2.05660306,0.010888637,1.710751853,1
carnival.jpg,0,365,4.24E-05,0.000421216,0.002795029,0.013026579,2.147484339,0.010883663,1.648433668,1
carnival.jpg,0,370,4.22E-05,0.000423805,0.00277685,0.013406103,2.230687648,0.010764165,1.591323895,1
carnival.jpg,0,375,4.16E-05,0.000419758,0.002696341,0.013307185,2.184938949,0.010526382,1.526343524,1
carnival.jpg,0,380,4.14E-05,0.000420578,0.002778097,0.013516189,2.293416024,0.010526877,1.515346911,1
carnival.jpg,0,385,4.11E-05,0.000419183,0.002741803,0.013556806,2.301998636,0.01037719,1.457447493,1
carnival.jpg,0,390,4.06E-05,0.000416667,0.002662107,0.013521774,2.277317581,0.010349392,1.43999711,1
carnival.jpg,0,395,4.00E-05,0.000413916,0.002669678,0.013507792,2.2784624,0.010280966,1.437743565,1
carnival.jpg,0,400,3.96E-05,0.000411887,0.002640436,0.013516013,2.272765598,0.010287541,1.420642812,1
carnival.jpg,0,405,3.92E-05,0.000408113,0.002646765,0.013386472,2.222402455,0.010224974,1.36272795,1
carnival.jpg,0,410,3.93E-05,0.000410773,0.002556563,0.013261903,2.160685708,0.011084605,1.517835462,1
carnival.jpg,0,415,4.02E-05,0.000424518,0.002400938,0.013634607,2.171141943,0.011522136,1.440133792,1
carnival.jpg,0,420,4.06E-05,0.000428098,0.002273015,0.013769826,2.145375483,0.011015593,1.303712067,1
carnival.jpg,0,425,4.00E-05,0.000417512,0.001958491,0.013119076,1.876197543,0.010317052,1.12921044,1
carnival.jpg,0,430,4.02E-05,0.000422211,0.002025456,0.013338146,1.927907464,0.010751772,1.236552357,1
