Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
Volleyball_Outdoor.jpg,0,0,0.00025386,0.00262478,0.003628559,0.021655183,1.3685012,0.021817142,1.39105718,1
Volleyball_Outdoor.jpg,0,5,0.000254441,0.002525858,0.003455105,0.020901457,1.381997964,0.020197207,1.291288787,1
Volleyball_Outdoor.jpg,0,10,0.000254975,0.002437325,0.003252601,0.02021723,1.374833276,0.018775021,1.191433655,1
Volleyball_Outdoor.jpg,0,15,0.000255479,0.002358409,0.003147943,0.01954091,1.369771742,0.01764544,1.138469724,1
Volleyball_Outdoor.jpg,0,20,0.000256009,0.002288055,0.003080992,0.018960592,1.373584297,0.016636208,1.090053393,1
Volleyball_Outdoor.jpg,0,25,0.000256526,0.00222511,0.003063018,0.01843762,1.359310676,0.015773658,1.053629288,1
Volleyball_Outdoor.jpg,0,30,0.000257025,0.002169026,0.003018052,0.017988522,1.365758783,0.015092401,1.016754863,1
Volleyball_Outdoor.jpg,0,35,0.000257502,0.002118565,0.002947244,0.017577095,1.374730481,0.014461723,0.983925302,1
Volleyball_Outdoor.jpg,0,40,0.000257987,0.002073515,0.002989782,0.017211576,1.377288023,0.013974243,0.964790715,1
Volleyball_Outdoor.jpg,0,45,0.000258494,0.002033757,0.002986483,0.016901011,1.399628843,0.013655724,0.969964266,1
Volleyball_Outdoor.jpg,0,50,0.000259004,0.001998876,0.003055483,0.016572793,1.395512617,0.013432648,0.990402649,1
Volleyball_Outdoor.jpg,0,55,0.000259535,0.001968719,0.003104006,0.016336398,1.392127253,0.01329368,1.035003263,1
Volleyball_Outdoor.jpg,0,60,0.00026007,0.001943351,0.003179095,0.016146239,1.416944386,0.013286933,1.025773478,1
Volleyball_Outdoor.jpg,0,65,0.000260623,0.001922979,0.003281521,0.015963889,1.405038314,0.013435009,1.094941963,1
Volleyball_Outdoor.jpg,0,70,0.000261233,0.001908893,0.003451321,0.015826826,1.412279565,0.013863466,1.237935655,1
Volleyball_Outdoor.jpg,0,75,0.000261966,0.001904652,0.003756614,0.015797895,1.438376501,0.014896104,1.651939862,1
Volleyball_Outdoor.jpg,0,80,0.000262882,0.001910188,0.003661518,0.015791312,1.431806237,0.015503544,1.366863537,1
Volleyball_Outdoor.jpg,0,85,0.000263758,0.001915422,0.003710846,0.01584177,1.442833184,0.015599639,1.406918828,1
Volleyball_Outdoor.jpg,0,90,0.000264556,0.001920114,0.003732394,0.015887912,1.446152906,0.015657201,1.404499665,1
Volleyball_Outdoor.jpg,0,95,0.00026526,0.001924068,0.003748192,0.015906768,1.464756793,0.015656228,1.411164301,1
Volleyball_Outdoor.jpg,0,100,0.000265936,0.001927814,0.003759357,0.015915743,1.460262869,0.015680139,1.408179863,1
Volleyball_Outdoor.jpg,0,105,0.000266594,0.001931376,0.00376846,0.015957321,1.466308329,0.015715137,1.423558035,1
Volleyball_Outdoor.jpg,0,110,0.000267189,0.001934565,0.003781563,0.015998111,1.466783482,0.015740462,1.418424558,1
Volleyball_Outdoor.jpg,0,115,0.000267743,0.001937424,0.003796363,0.016002992,1.484853661,0.015780858,1.430406975,1
Volleyball_Outdoor.jpg,0,120,0.000268267,0.001940162,0.003795977,0.016018581,1.477572677,0.015800654,1.43946648,1
Volleyball_Outdoor.jpg,0,125,0.000268754,0.001942698,0.003758923,0.016037947,1.482577721,0.015814565,1.430546473,1
Volleyball_Outdoor.jpg,0,130,0.000268984,0.001943597,0.003777331,0.016001553,1.481557487,0.01570978,1.411178145,1
Volleyball_Outdoor.jpg,0,135,0.000269323,0.001945293,0.003936052,0.01609312,1.514474667,0.0158446,1.465888086,1
