Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM
zoocage2.jpg,0,0,0.0001792008760945384,0.00233954451483884,0.0077700811302328955,0.025436905445565056,1.978312499232134,0.03895788949659926,3.8552995233982044,
zoocage2.jpg,0,5,0.00019895067675159233,0.0024526110180681506,0.008012087548614825,0.026349079464979178,2.3491633988624785,0.0373832589077457,3.8004912975229805,
zoocage2.jpg,0,10,0.0002169195230033066,0.002532655042021501,0.007920660494726431,0.026516167306866276,2.4164217879438885,0.03543241526479056,3.6251494126230965,
zoocage2.jpg,0,15,0.00023303123033190833,0.002584836035092505,0.007633397119524504,0.02646112539175686,2.5714698162049503,0.03320571841677697,3.3137326053111065,
zoocage2.jpg,0,20,0.00024660347976926937,0.002608037453704479,0.007051004147234969,0.02622145936311867,2.64692189145457,0.030464543927242634,2.9161719310227663,
zoocage2.jpg,0,25,0.0002581768655049151,0.0026117799147259294,0.006830706402189574,0.025879095346230136,2.721910469751493,0.028267194091490422,2.725824335316452,
zoocage2.jpg,0,30,0.0002684624283863897,0.0026071131795355916,0.00639337695959223,0.025552059583591247,2.761370294996392,0.026520959557042662,2.433651402916822,
zoocage2.jpg,0,35,0.00027770702939781884,0.0025973039989844885,0.006254501250882479,0.025371686588083902,2.8547369734023884,0.025212465313395552,2.379664445276168,
zoocage2.jpg,0,40,0.00028674855814980965,0.00259120816364249,0.006555045557066053,0.025537972429533297,3.0252304930267204,0.024571439159047075,2.4629632547819154,
zoocage2.jpg,0,45,0.0002958167191168798,0.0025899794834741497,0.006600258304804213,0.02583795861510074,3.2194417834047977,0.02393912309132891,2.403617790621591,
zoocage2.jpg,0,50,0.00030464925318417967,0.0025908067696282697,0.006811742193245751,0.02597260000681795,3.321170736293705,0.023221662305084968,2.439870391583024,
zoocage2.jpg,0,55,0.0003137557005410993,0.0025976688995603212,0.006658744007533868,0.025868932571049337,3.318203930214144,0.023134735131121013,2.441288489887298,
zoocage2.jpg,0,60,0.00032282329301551666,0.0026076427506374848,0.006658676949578713,0.025476076624303914,3.3001513404906517,0.022656279300108925,2.431966112680759,
zoocage2.jpg,0,65,0.0003319901081314878,0.002621816855101337,0.006639771089687214,0.025173234844634195,3.272722231849773,0.02222975966009076,2.38028078175985,
zoocage2.jpg,0,70,0.0003419552086872805,0.002645836139898519,0.006971301837693076,0.02514225217261097,3.365795677739681,0.022263565042105644,2.5648108949789803,
zoocage2.jpg,0,75,0.00035410396132689714,0.0026906388124998885,0.007333880204130933,0.02538599585071163,3.5768268102759517,0.022341779141190028,2.578264363742513,
zoocage2.jpg,0,80,0.0003681789091734022,0.0027530740505205403,0.007388856313420462,0.02563469398496539,3.5822679134287063,0.02237485440440168,2.559051708670109,
zoocage2.jpg,0,85,0.0003814806454404281,0.002812262808314357,0.007847447166004074,0.02615996618316791,3.7896903363659686,0.022666642079022983,2.6604953282733788,
zoocage2.jpg,0,90,0.00039373802270431063,0.0028674645362529367,0.008456496354061389,0.026808845858480947,4.021548165072092,0.023057322975476472,2.8631365287548443,
zoocage2.jpg,0,95,0.0004046479550217034,0.002916048987048178,0.008590942446654986,0.027145929054487695,4.022722499841108,0.023112995881025302,2.8220949352122107,
zoocage2.jpg,0,100,0.00041452407526942073,0.002961502067782771,0.008928231857478567,0.02728138589384048,3.975063233209633,0.023991000466120797,3.0943434809430554,
zoocage2.jpg,0,105,0.0004234957297279599,0.003005928770492465,0.009282188708781275,0.027551536998688203,4.049182765785863,0.024845988611552624,3.355086204815896,
zoocage2.jpg,0,110,0.0004310440194207454,0.003043888886335191,0.009367299698699863,0.02758055454315462,4.104747449361374,0.025069058292802635,3.353024913519267,
zoocage2.jpg,0,115,0.00043697796830564277,0.003073076881111467,0.00949044608315729,0.027315512451431684,4.014079366826868,0.025254949279704984,3.4802239978837166,
zoocage2.jpg,0,120,0.00044145569244873517,0.003095939776544966,0.009630423090768036,0.027157310972907762,3.912343508976684,0.025791125927373287,3.655946701674733,
zoocage2.jpg,0,125,0.00044438120626590327,0.0031124328231342817,0.010061226320727923,0.026989187014828615,3.8776206502281805,0.026913848491356168,4.003657371131235,
zoocage2.jpg,0,130,0.000445406506791648,0.0031182540793719686,0.009846304499180726,0.026759652536255573,3.8176622544737167,0.02645509453953522,3.8627991541103293,
zoocage2.jpg,0,135,0.00044643026165618917,0.0031250454466638577,0.010100703601059795,0.02673331521407967,3.8683368293772484,0.026517439492913526,3.948447656860667,
zoocage2.jpg,0,140,0.0004471082025987875,0.003129494926354729,0.009940010700153542,0.026690524173806757,3.8153066821978396,0.02669404599044535,3.911843789758269,
zoocage2.jpg,0,145,0.00044599681910455013,0.0031241789899940677,0.008989819927655516,0.02610002388426355,3.5796648754720617,0.027342013820427783,4.070618455840776,
zoocage2.jpg,0,150,0.00044165655941288723,0.003103194526343509,0.008654638092872386,0.024989958788329054,3.174511847373643,0.025806980591858687,3.9886027424370942,
zoocage2.jpg,0,155,0.00043827211378349057,0.003089348602622961,0.007869612667821428,0.024136302793030452,2.971307794978869,0.025459393980347095,3.686112709497497,
zoocage2.jpg,0,160,0.00043553229470700503,0.0030777544859792835,0.00769111126747545,0.02433109482906037,3.1590746432027235,0.02553848737628325,3.583302255879027,
zoocage2.jpg,0,165,0.00043240666512311027,0.0030616519988925905,0.008064624974468058,0.02492443049227172,3.4292418769520556,0.02589393040129156,3.937868493260323,
zoocage2.jpg,0,170,0.0004290916488923814,0.0030442321139572976,0.008009955945216415,0.025144454939100766,3.3606981238411877,0.026357112828585313,3.8391553392497797,
zoocage2.jpg,0,175,0.000425280220026942,0.003024141363113662,0.00797216448346078,0.024803126851657656,3.271003492649427,0.025766067259429818,3.9011239588530486,
zoocage2.jpg,0,180,0.00042229709039627296,0.0030093184427143695,0.007959405942723126,0.02475670473583003,3.309006052393252,0.025775743478152677,3.8116569270339595,
zoocage2.jpg,0,185,0.0004185269900183356,0.002988755701797153,0.007527952693790805,0.02445446469685405,3.2481453581023594,0.025217292664992882,3.702231780941808,
zoocage2.jpg,0,190,0.00041562562490645105,0.002973337796945425,0.007885841256354786,0.02433368470019396,3.354329977354257,0.025635632470179283,3.8735144701911732,
zoocage2.jpg,0,195,0.0004129373638863943,0.0029588016673561036,0.007881884489221362,0.024246423582695353,3.3361914893311826,0.025993358309684442,3.955017034781469,
zoocage2.jpg,0,200,0.0004101274341415955,0.0029424504021655284,0.008253749108686936,0.0240272210423434,3.1932344708405935,0.026706536520621965,4.281474795699662,
zoocage2.jpg,0,205,0.0004076197911989223,0.002925775381394455,0.00810094502377566,0.024064002028637305,3.0195448180224536,0.027151769987288,4.293177968773387,
zoocage2.jpg,0,210,0.00040526656212580466,0.002907554106447391,0.00849230357097428,0.0239886398197518,3.2216312345854172,0.02696637167525728,4.243246210231336,
zoocage2.jpg,0,215,0.00040330008536334377,0.002891328185879781,0.008035606943715972,0.02391364339146446,3.2277499573464787,0.027221999803816673,4.308252726118013,
zoocage2.jpg,0,220,0.00040155472795988615,0.0028787811244891937,0.008073533869329342,0.023659463194327282,3.0708727268524605,0.02725158621493743,4.494243429387235,
zoocage2.jpg,0,225,0.00040018071911016316,0.002869102416696501,0.008033061225310029,0.02374635705905354,3.148937950067476,0.027473865280094937,4.622000232157112,
zoocage2.jpg,0,230,0.00039892649818515195,0.0028606685448654833,0.007731670726956999,0.024169599475878628,3.1977552141863135,0.027409477995185953,4.583131715561542,
zoocage2.jpg,0,235,0.00039790547892343953,0.002853339433631375,0.007663471418245697,0.024280300864375375,3.1914321459296566,0.027356632327330703,4.41568729403657,
zoocage2.jpg,0,240,0.00039623274701579096,0.002841940552349981,0.007516292835377419,0.024393912047903383,3.2481002429321966,0.027272923301326277,4.46915896073442,
zoocage2.jpg,0,245,0.00039403823131829073,0.002827674146587792,0.007827672221508432,0.024738111689508065,3.497810253563948,0.028119700402305783,4.754008575728849,
zoocage2.jpg,0,250,0.00039036931901100127,0.0028024198652144886,0.007938475102092795,0.024716527821859062,3.4202070746905417,0.02808289317664587,4.825128147555672,
zoocage2.jpg,0,255,0.00038628616926732537,0.002773394895970345,0.007623566780185621,0.02438370262992866,3.3833025594363666,0.02750477224168917,4.766612436906484,
zoocage2.jpg,0,260,0.00038382193744387064,0.002755842329419774,0.0074375574849828,0.02416662250406917,3.2863909461571374,0.02789337358731855,4.697238361896922,
zoocage2.jpg,0,265,0.0003815904058617721,0.0027402579293513032,0.007459918494499842,0.024328168736963845,3.6882153303303626,0.027680202706513196,4.602424403002295,
zoocage2.jpg,0,270,0.00037737276114167037,0.0027115974982272572,0.00707705407397397,0.02300028538746455,3.4067531811540004,0.026976102296882652,4.546121710509904,
zoocage2.jpg,0,275,0.00037420061297897014,0.0026883256575472108,0.006537210637407355,0.022419080650344217,2.962647663374735,0.027105851836179026,4.575493171556154,
zoocage2.jpg,0,280,0.0003717832935750636,0.0026692467975283356,0.006061146923262077,0.022636159151147917,3.003738864831849,0.02694962968683845,4.412028634529512,
zoocage2.jpg,0,285,0.00036967956144289774,0.002653173246749406,0.006332752036285984,0.02312994113555533,3.2472022102736093,0.027604004373379346,4.668741577327497,
zoocage2.jpg,0,290,0.0003657424751627751,0.002624710216597727,0.006198872613542118,0.02312943164742169,3.227301084975577,0.02659472819111531,4.489353033270136,
zoocage2.jpg,0,295,0.00036219476056166745,0.00259917510533821,0.006105111566563961,0.02334530107236153,3.3036298867244493,0.025566046801223208,4.116508858506294,
zoocage2.jpg,0,300,0.0003599008681335129,0.0025812196679959707,0.006233213422378375,0.023657411561879265,3.4426531949160832,0.025707954669074294,4.122777311280745,
