Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
attic.jpg,0,0,0.000206466,0.002276961,0.007154784,0.031866607,3.400914359,0.030675716,4.938997855,0
attic.jpg,0,5,0.000208213,0.00220253,0.006928295,0.03070194,3.615816425,0.02843724,4.945617279,0
attic.jpg,0,10,0.00021061,0.002146025,0.007204305,0.030356711,3.715106691,0.027903508,4.993102448,0
attic.jpg,0,15,0.000212492,0.00208993,0.006741631,0.029232052,3.655077529,0.026607629,4.859082109,0
attic.jpg,0,20,0.000213161,0.002030851,0.006820499,0.028191952,3.668993166,0.024982838,4.77517917,0
attic.jpg,0,25,0.000214732,0.001986654,0.007096681,0.027747393,3.74322037,0.024728885,4.902007778,0
attic.jpg,0,30,0.000216305,0.001950582,0.007140809,0.027304289,3.836959926,0.024325513,4.942814631,0
attic.jpg,0,35,0.000217309,0.001913288,0.00682973,0.026593183,3.850275188,0.023293395,4.861227099,0
attic.jpg,0,40,0.000218907,0.001885637,0.007384801,0.026387743,3.915314021,0.023124518,5.059183401,0
attic.jpg,0,45,0.000220898,0.00186979,0.007505482,0.026627958,3.958874454,0.023104565,4.957198559,0
attic.jpg,0,50,0.00022266,0.001856712,0.007625015,0.026513577,4.038794088,0.022733069,5.019550412,0
attic.jpg,0,55,0.000224082,0.001842891,0.007500241,0.026237593,4.102522289,0.022078376,4.957844528,0
attic.jpg,0,60,0.000226212,0.001841044,0.008312431,0.026346436,4.326531359,0.022370268,5.257338253,0
attic.jpg,0,65,0.000228472,0.001844492,0.008847571,0.026600874,4.630543171,0.022442954,5.612711649,0
attic.jpg,0,70,0.000230372,0.001850014,0.010270333,0.026778526,5.282465961,0.022813279,6.17037081,0
attic.jpg,0,75,0.000232072,0.001862433,0.011537744,0.027235132,5.666915384,0.023238846,6.833568191,0
attic.jpg,0,80,0.000236038,0.001897441,0.012602943,0.027953398,6.037407023,0.024609225,7.361612303,0
attic.jpg,0,85,0.000238833,0.001924893,0.013835989,0.028316334,6.328855577,0.025005104,7.955363426,0
attic.jpg,0,90,0.000241009,0.001945918,0.014579117,0.028599595,6.58817981,0.025376947,8.28645971,0
attic.jpg,0,95,0.000243055,0.001962241,0.015199508,0.02866496,6.66459967,0.026138035,8.592348822,0
attic.jpg,0,100,0.000243598,0.001973286,0.016409594,0.028782894,6.882344536,0.026699536,8.977719193,0
attic.jpg,0,105,0.000242813,0.001978037,0.017619122,0.028863016,7.137495608,0.027010486,9.649967547,0
attic.jpg,0,110,0.000241755,0.001980988,0.017425251,0.028934785,7.030720242,0.026925074,9.643848979,0
attic.jpg,0,115,0.000241072,0.001987875,0.017933659,0.029459165,7.322436896,0.027538483,9.844372493,0
attic.jpg,0,120,0.000240004,0.00199428,0.0182442,0.03017532,7.462803367,0.02818623,10.13279484,0
attic.jpg,0,125,0.000238631,0.001998707,0.018380914,0.030449505,7.529147828,0.028239229,10.0223775,0
attic.jpg,0,130,0.000237157,0.00200099,0.018367388,0.030621462,7.621031432,0.027976901,9.869286749,0
attic.jpg,0,135,0.000236284,0.00200776,0.018522695,0.030956932,7.926459742,0.028072027,9.913843993,0
attic.jpg,0,140,0.000235115,0.002010858,0.018464711,0.030916901,7.673128493,0.027770986,9.800431641,0
attic.jpg,0,145,0.000234577,0.002018627,0.018983373,0.031415311,7.948310092,0.028014078,10.06398106,0
attic.jpg,0,150,0.000234308,0.002025729,0.01915456,0.031722097,7.95049903,0.027945487,10.1858873,0
