Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM,Outdoor
quarry2.jpg,0,0,0.000351041,0.003614744,0.015363891,0.041789235,8.912729953,0.037136783,6.524123464,1
quarry2.jpg,0,5,0.000349885,0.003460045,0.015855609,0.040384465,8.972192293,0.035224102,6.540049466,1
quarry2.jpg,0,10,0.000347907,0.00331468,0.015257746,0.038766577,8.903775808,0.032423232,6.294264813,1
quarry2.jpg,0,15,0.000344907,0.003178633,0.015439962,0.037316367,8.935626996,0.030411689,6.367398574,1
quarry2.jpg,0,20,0.000342161,0.003058397,0.015584471,0.036075742,8.928106924,0.029618408,6.513318548,1
quarry2.jpg,0,25,0.000341033,0.002962444,0.016052677,0.036071167,9.461640468,0.02960837,6.836927295,1
quarry2.jpg,0,30,0.000339694,0.002873718,0.016279533,0.035339947,9.613406691,0.02875737,6.829339759,1
quarry2.jpg,0,35,0.000339316,0.002800249,0.01672484,0.034746917,9.511192271,0.028603495,6.82052067,1
quarry2.jpg,0,40,0.000338121,0.002728604,0.016662955,0.034326444,9.907389604,0.027288939,6.780102005,1
quarry2.jpg,0,45,0.000336405,0.002661619,0.017373393,0.033465288,9.906254515,0.02699277,6.914665044,1
quarry2.jpg,0,50,0.000335238,0.002605382,0.017286155,0.032907967,9.906315841,0.026696741,7.05925362,1
quarry2.jpg,0,55,0.000334401,0.002558056,0.018017847,0.032540328,10.13092242,0.026361667,7.174374307,1
quarry2.jpg,0,60,0.000333087,0.002513086,0.018198263,0.032364457,10.01690416,0.026075095,7.092274443,1
quarry2.jpg,0,65,0.000331568,0.002472856,0.018957444,0.032138019,10.31491097,0.026557409,7.394045384,1
quarry2.jpg,0,70,0.000329728,0.002436739,0.019363271,0.032237866,10.17359083,0.027604176,7.898303974,1
quarry2.jpg,0,75,0.000327484,0.002409082,0.020479596,0.032436612,10.46121784,0.028878025,8.841517598,1
quarry2.jpg,0,80,0.000325461,0.002394027,0.020567158,0.03213605,10.34774032,0.02948035,8.27118032,1
quarry2.jpg,0,85,0.000324057,0.002384266,0.021051967,0.03254576,10.67522675,0.029673068,8.473919859,1
quarry2.jpg,0,90,0.000322497,0.002372667,0.021058235,0.032174746,10.69605633,0.02947352,8.574274518,1
quarry2.jpg,0,95,0.000321897,0.002368652,0.02010978,0.031908095,10.42135308,0.029270097,8.416547543,1
quarry2.jpg,0,100,0.00032259,0.002373699,0.020356797,0.032329743,10.57081491,0.029092179,8.445429787,1
quarry2.jpg,0,105,0.000323349,0.002379609,0.020784803,0.032563804,11.12477403,0.028961775,8.68391442,1
quarry2.jpg,0,110,0.000324067,0.002384124,0.020665265,0.032692107,11.04696081,0.028675841,8.548996886,1
