Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM
HELIPAD.jpg,0,0,0.00040911373924013055,0.004209997455745252,0.00825066943125051,0.03734386584810624,3.7856816875564747,0.030291891298371655,2.5979350795168337,
HELIPAD.jpg,0,5,0.0004059060145709197,0.004009359544891339,0.007629517929416302,0.035444095381459276,3.682296939298265,0.02767324032325047,2.3440611780405773,
HELIPAD.jpg,0,10,0.00040259009959621006,0.003828986782950569,0.006943953906798323,0.03377452455906789,3.5875804418857515,0.02517198704001133,2.0707766520421536,
HELIPAD.jpg,0,15,0.00039934579770811073,0.003667572786823057,0.006622539985582176,0.032242361043345845,3.497704835092291,0.02346899347378789,1.9716905004883436,
HELIPAD.jpg,0,20,0.00039633365762414314,0.003523501448769286,0.00638657583520137,0.030913078926025628,3.441561226102268,0.022085374679241085,1.883809517556887,
HELIPAD.jpg,0,25,0.0003933377654681175,0.0033933926262238226,0.0063202004675614685,0.02969939371973096,3.355155526245266,0.020729351465982093,1.7857848907376648,
HELIPAD.jpg,0,30,0.0003901429130548497,0.003274325965477659,0.00621144118333471,0.028667428804821458,3.307268440971276,0.019534059973173926,1.686749162703766,
HELIPAD.jpg,0,35,0.00038642272641062114,0.003162994321857616,0.00587814254529502,0.027813512460826573,3.2867477771841664,0.018138618000278196,1.5488593161931337,
HELIPAD.jpg,0,40,0.00038149274968279857,0.0030559211885683806,0.005803140680748796,0.027047911757055104,3.225858467124124,0.016536634907961,1.2853982936653279,
HELIPAD.jpg,0,45,0.0003748624081441865,0.0029506572950908252,0.005551092636267845,0.02628089332423741,3.2137624285733795,0.015507522834728229,1.2327083313408795,
HELIPAD.jpg,0,50,0.00036706902783014913,0.0028487828961568772,0.005675873645947532,0.025469531736783766,3.1227596524976584,0.015126739004435154,1.3192445558918537,
HELIPAD.jpg,0,55,0.0003582861482652398,0.002749830111644627,0.005620161879889103,0.024714048043426317,3.001811117730928,0.014833583191162132,1.386347049414266,
HELIPAD.jpg,0,60,0.0003485872518903591,0.0026538258024189246,0.005679599607255418,0.024063956150586607,2.995424899221692,0.015175868839916761,1.3722584576093435,
HELIPAD.jpg,0,65,0.0003381429632833526,0.0025607245811516445,0.005908276762541848,0.023319046411708517,2.8825510600388675,0.015858556472689495,1.6360314220881733,
HELIPAD.jpg,0,70,0.0003268669241042775,0.002470438742594815,0.006141405826196481,0.02265774293836434,2.7571220732650166,0.01721184623881327,2.06977528257734,
HELIPAD.jpg,0,75,0.0003140224664627301,0.002380915774809821,0.006958385827016822,0.02212452926416245,2.713278113081206,0.02012419089431876,3.4538956945498955,
HELIPAD.jpg,0,80,0.0002994337919566682,0.0022918018339295066,0.006262309340622916,0.021421288235923798,2.534412936703803,0.020447101254368747,2.346034261338123,
HELIPAD.jpg,0,85,0.000284734990551564,0.0022039962662040373,0.00586303577345143,0.020784158855633398,2.399415890490153,0.019666051492522884,2.1824945727103393,
HELIPAD.jpg,0,90,0.0002699411502769047,0.0021170326627447658,0.0054581487810790065,0.020044494068732793,2.232738042778423,0.01894880788592872,1.9864992536359327,
HELIPAD.jpg,0,95,0.0002550459781002095,0.002030549081623649,0.005168925324515763,0.01921711634055039,2.1095717877348212,0.018277805962476534,1.9035523503114138,
HELIPAD.jpg,0,100,0.00024231269364616078,0.001951365141672448,0.004907308156830829,0.018245191679889868,1.917022038874047,0.018972503411047358,2.0492639569197064,
HELIPAD.jpg,0,105,0.00023253495336588833,0.0018874329788436481,0.004667384073366391,0.01741799403100089,1.7657790247365543,0.01969091693356945,2.0505271289124214,
HELIPAD.jpg,0,110,0.0002245839088927556,0.0018352662281750046,0.004402198266580543,0.016624468823087893,1.601869249632397,0.01982930706248981,1.9875658903149895,
HELIPAD.jpg,0,115,0.00021736443950194585,0.0017900363632965424,0.004414210899134346,0.016157285219445646,1.5142237664282192,0.020356420630679096,2.127715881687704,
HELIPAD.jpg,0,120,0.0002117965508531657,0.00175236341475114,0.004642718773438968,0.0158517436250765,1.4860497134774018,0.021901205588882672,2.5017548112183805,
HELIPAD.jpg,0,125,0.00020701916559085469,0.0017184693086949071,0.004638083296595853,0.015444884907482812,1.4262980923715942,0.02217199239501546,2.521825557187464,
HELIPAD.jpg,0,130,0.00020317544365551564,0.0016903888948061351,0.0046704293499800174,0.015132256228457623,1.3878498006013293,0.022531201821221862,2.5853272888809893,
HELIPAD.jpg,0,135,0.0002001606110144439,0.001667038509906746,0.004725106196094571,0.015007766304832972,1.3854216896141878,0.02282383414736431,2.6366370305405873,
HELIPAD.jpg,0,140,0.00019772554281731776,0.0016468747637071468,0.0047759072579264955,0.014898551926409638,1.3626866050559179,0.02304331713514557,2.6825923441163995,
HELIPAD.jpg,0,145,0.0001948419402971112,0.0016240124882291637,0.004624560044899983,0.014787882271530129,1.3297248475822245,0.022680464672113158,2.6289234676175393,
HELIPAD.jpg,0,150,0.0001925877825175872,0.0016047670031808384,0.004710694673446404,0.014707035909011287,1.307013868614756,0.023025712201786164,2.8072987354271652,
HELIPAD.jpg,0,155,0.0001910801924300254,0.0015903970857502575,0.004603947357028703,0.014596595291612226,1.2755367192670377,0.023019388147986975,2.828839708844734,
HELIPAD.jpg,0,160,0.00019025985490570276,0.0015805561495838732,0.004541573022188442,0.014465740845613988,1.2636117758752878,0.023024116883471595,2.8572786821354925,
HELIPAD.jpg,0,165,0.0001903128760664571,0.0015774115433566814,0.00437803242075351,0.014471307335841094,1.2723569960230785,0.022973978251553177,2.852929621989806,
HELIPAD.jpg,0,170,0.0001908550488325101,0.0015775033102177877,0.004098582872323624,0.014457049373465505,1.225904071985978,0.02252057394993009,2.696744879498661,
HELIPAD.jpg,0,175,0.00019187223212281099,0.001580347567196053,0.004093997908661678,0.014429408079735428,1.2365158661149207,0.021774940071420064,2.5739830504519454,
HELIPAD.jpg,0,180,0.00019388575110387666,0.0015903421869532563,0.003705633602364081,0.014497661538461513,1.2292571530707725,0.02085867833977947,2.3713963890136207,
HELIPAD.jpg,0,185,0.00019739709390435565,0.001610630209758746,0.0034294087383945323,0.014585929795612856,1.241110833830878,0.019430025643026656,2.0970593047863764,
HELIPAD.jpg,0,190,0.00020233348207603652,0.0016393883887310945,0.0031528649299576625,0.014691267802306465,1.2508537691244939,0.01885156126125528,1.8440422285835454,
HELIPAD.jpg,0,195,0.0002069701515959437,0.0016609488422345924,0.003070419453266568,0.014768580825529131,1.2667098473871425,0.018308840056782395,1.867430550618254,
HELIPAD.jpg,0,200,0.00021138393485256696,0.0016782259801406034,0.002976758561311925,0.014861799424590873,1.2736771450882534,0.01800963661002131,1.8065744930170964,
HELIPAD.jpg,0,205,0.00021633346032592422,0.0016991610202493413,0.0033593353901533634,0.014948152451699686,1.2780690686487806,0.0191798972780134,2.17717698708194,
HELIPAD.jpg,0,210,0.00022196140454273315,0.001723000116669888,0.0035143994744042876,0.015113428388924493,1.3045342475472317,0.019500856864615383,2.2770468457919635,
HELIPAD.jpg,0,215,0.00022767738573005537,0.0017461171762163327,0.0035957232192959055,0.015296261520116232,1.3369101775214383,0.019525651457508238,2.298975705254536,
HELIPAD.jpg,0,220,0.00023344601318103574,0.001768446927651925,0.0038171436969543305,0.015454483539392395,1.3745767417001207,0.01962452905797686,2.3856014879467473,
HELIPAD.jpg,0,225,0.00023965420455395898,0.0017909434852361023,0.004009810767516289,0.015592705973529492,1.4052956283568647,0.01982559907920432,2.476400992865339,
HELIPAD.jpg,0,230,0.00024601324792321506,0.0018121647476822913,0.004266097331101365,0.015775267214496312,1.440190426875618,0.01988416073786906,2.5124201868586704,
HELIPAD.jpg,0,235,0.000251881544211196,0.0018306609372760985,0.004488194331577512,0.015970389412250843,1.489190623964046,0.019983225664902585,2.55537400905761,
HELIPAD.jpg,0,240,0.0002560013293294417,0.001841357619796786,0.004717029548174485,0.016066299054673678,1.5197814654232416,0.019984605412229146,2.645211078732807,
HELIPAD.jpg,0,245,0.00025817552387367163,0.0018447026889796842,0.005024117044758072,0.016023623063965764,1.5146088429675613,0.020342177160404314,2.834873772223053,
HELIPAD.jpg,0,250,0.00025745039056653197,0.0018374328904188187,0.005160339277861132,0.015929818533441942,1.5095049808765293,0.020539624017803373,2.9511043348987176,
HELIPAD.jpg,0,255,0.0002562610563070648,0.0018272983055650576,0.005163037301546249,0.01579248246230709,1.4943747432710484,0.020292127843841008,2.9202412109277547,
HELIPAD.jpg,0,260,0.0002553134151418201,0.0018187428542259473,0.004911611912718334,0.015692713051365482,1.4713432250345813,0.01930111549138324,2.6594307776301784,
HELIPAD.jpg,0,265,0.00025506823361023804,0.0018135188875682043,0.0048128806529988384,0.015538477979913198,1.458067475318011,0.019312968636782602,2.6092640645528773,
HELIPAD.jpg,0,270,0.0002541138779748541,0.0018055448796594617,0.004841600729927176,0.015502302560046985,1.4643177454545642,0.0190819556735045,2.5676671214700892,
HELIPAD.jpg,0,275,0.00025326907601781165,0.0017985180931875955,0.004776811018455289,0.015377466917890008,1.4463887381954612,0.01882898435668435,2.547170897830082,
HELIPAD.jpg,0,280,0.00025300283663560845,0.001795780852669787,0.004684551158228335,0.015334848094168333,1.4287731679563402,0.018709875427243335,2.4657994351727117,
HELIPAD.jpg,0,285,0.00025328608741206405,0.001797507873261938,0.004812730959295536,0.015359669823555286,1.4521183838613516,0.01855746364703767,2.4724005683613557,
HELIPAD.jpg,0,290,0.00025429016871538694,0.0018038173707581732,0.004882669463933568,0.015398036019365081,1.4584799562161643,0.0180793743156536,2.2470691200897237,
HELIPAD.jpg,0,295,0.0002555701548701542,0.0018119866939250342,0.004802374815630554,0.015424299913535076,1.4515842646667854,0.018403338814024717,2.268271215844268,
HELIPAD.jpg,0,300,0.00025608580232188295,0.0018159492825440113,0.004765909257484423,0.015473347284240673,1.4749264846295878,0.01819585851899958,2.2167728194797847,
HELIPAD.jpg,0,305,0.00025635280576448134,0.0018182454044326113,0.004964908857175819,0.015509494378569239,1.4989317945175642,0.018002914966142224,2.2393187356558393,
