Picture,X_center,Y_center,Brightness,Contrast,FM,VerticalContrast,VerticalFM,HorizontalContrast,HorizontalFM
computerlab4.jpg,0,0,0.000324017314577768,0.0032688146691759296,0.005699511158052854,0.028355155663626976,2.2085239000965275,0.02903410324138757,2.3806444064792562,
computerlab4.jpg,0,5,0.00032561256121156076,0.0031540139004914156,0.005511887911619488,0.02708648070938693,2.1794449674624783,0.02733166291611299,2.2670281401406758,
computerlab4.jpg,0,10,0.0003273250373585145,0.003053474973591345,0.005267098478655343,0.025997566327445137,2.170552958948216,0.025716978610589622,2.1625463152334143,
computerlab4.jpg,0,15,0.0003290403956626292,0.0029639694654860177,0.005058734305624862,0.024866533844276416,2.124586135219196,0.024169450633780426,2.039790540137447,
computerlab4.jpg,0,20,0.0003302657425597726,0.002880410203383404,0.004744405067144757,0.023927519818289517,2.0834276988700853,0.02230266144657582,1.822229450767789,
computerlab4.jpg,0,25,0.00033105453891342057,0.002802349675936237,0.004600254478951213,0.023149558457065227,2.0644548643095315,0.02064153485120635,1.6734338811399807,
computerlab4.jpg,0,30,0.00033142753948089477,0.002729557822250571,0.004458696866171986,0.02245322150804539,2.056882936639692,0.019157430602284198,1.5280041062588163,
computerlab4.jpg,0,35,0.00033155310544096727,0.002662989594074509,0.004376256767686262,0.021922089329112816,2.0750338874193224,0.018000286194218503,1.4571804951913014,
computerlab4.jpg,0,40,0.0003317049692994381,0.002603919218508612,0.004347455559072074,0.021615480061800873,2.1587368422591116,0.017116909251528707,1.3872214237351876,
computerlab4.jpg,0,45,0.0003320868015697017,0.002553086091076895,0.004339590868165008,0.021529753915004776,2.1967917576717304,0.016538425915328777,1.3624808969446465,
computerlab4.jpg,0,50,0.00033234171825247187,0.0025084420188741983,0.004516284093493631,0.021663942542574696,2.307291289681456,0.01624008042684145,1.4300846124587288,
computerlab4.jpg,0,55,0.0003320775124635215,0.002467410100063593,0.004806581690574267,0.021958727066298825,2.438707809204536,0.016060137749546365,1.5308778224735589,
computerlab4.jpg,0,60,0.00033174881089516377,0.0024317943286898585,0.005155314638416336,0.022316465394984074,2.5792623637912744,0.016331013795463572,1.58047499451276,
computerlab4.jpg,0,65,0.00033142829897154943,0.0024020381044906206,0.005436366450553,0.022421754019551692,2.6454778716558405,0.01683259614635136,1.7205468065181155,
computerlab4.jpg,0,70,0.0003316173040076264,0.0023825722908744464,0.00548435856326445,0.022366185472366476,2.6945735044965216,0.01685681203710907,1.7146008068627845,
computerlab4.jpg,0,75,0.000332728547840892,0.002380265029061834,0.0058967933592636995,0.02264464118803359,2.7419486786925757,0.017679724551426485,2.1697791582736365,
computerlab4.jpg,0,80,0.0003343009357225714,0.002392100907222451,0.005965899550470324,0.023163135531755114,2.8896584283994344,0.018281498954870995,1.9005895946631408,
computerlab4.jpg,0,85,0.00033536202500561294,0.002401485931533313,0.006136923800980663,0.02359794815633025,3.0109007683475806,0.018384246230592184,1.9261702465220607,
computerlab4.jpg,0,90,0.00033610935839507557,0.0024091888308085314,0.0062844777316178515,0.024033961130841483,3.1381428693488043,0.018520513118227673,1.9568819607115537,
computerlab4.jpg,0,95,0.00033652575540712466,0.00241475656572937,0.0064060519198380055,0.024399316591531238,3.2493856498977087,0.01856637008539159,1.969580055588817,
computerlab4.jpg,0,100,0.00033670883335204315,0.0024187535781965567,0.006545619117416447,0.024728155746068778,3.360941259585837,0.018710560406999244,1.996273654975137,
computerlab4.jpg,0,105,0.00033654970391782665,0.0024206352175092693,0.006716073838807095,0.025092707973240955,3.446560627818585,0.01924085648427563,2.0547283125135127,
computerlab4.jpg,0,110,0.00033542401586588827,0.0024162592201670066,0.007078907624015864,0.025456797323356407,3.542776253914699,0.0202347133969298,2.2600456563180833,
computerlab4.jpg,0,115,0.0003328658410978896,0.0024013802147072657,0.007457718928257143,0.025666762461539105,3.6295668335205873,0.02095997032394058,2.491507929098272,
computerlab4.jpg,0,120,0.0003294769811311929,0.0023795115237664898,0.007450867379797006,0.025718131989571607,3.648460881902751,0.020779630291101758,2.5231446624133116,
computerlab4.jpg,0,125,0.00032615103231177966,0.002358663931919389,0.007242323199181615,0.025715392265744944,3.6409829294191125,0.019994688701677366,2.357865837044105,
computerlab4.jpg,0,130,0.0003233698421830565,0.0023423763262445866,0.007055173648543601,0.025750213338974568,3.6332686354570494,0.019557365269429177,2.2171161959079644,
computerlab4.jpg,0,135,0.0003207198894252357,0.0023273044524960867,0.007033515059055257,0.025798027420994865,3.6392566372506963,0.019610970252353848,2.2095764948069982,
computerlab4.jpg,0,140,0.0003177869164889238,0.0023103160255412702,0.007045022609882203,0.025880800365909427,3.643585984454243,0.019759764910128468,2.2412080904181013,
computerlab4.jpg,0,145,0.0003141996756192935,0.0022883843642057403,0.006854852750231966,0.025872252028949355,3.601310810403125,0.019517267633644593,2.1270273840409786,
computerlab4.jpg,0,150,0.00030958553477211496,0.002259151595720634,0.0067715897938440675,0.025771260602845875,3.5813639206882306,0.019067256296246046,2.0685458598388466,
computerlab4.jpg,0,155,0.0003044534926470588,0.0022267282277963945,0.006726054206676995,0.025724203746374973,3.56486758940015,0.018966447496877602,2.084304358909595,
computerlab4.jpg,0,160,0.0002991343039028589,0.002192935306838227,0.006724505504595451,0.02558149475816545,3.5573821284028764,0.018130046000466422,2.074255026068952,
computerlab4.jpg,0,165,0.00029434103217145636,0.00216403142788559,0.0061996392271458,0.025340925902889336,3.4241656249036265,0.01722693064284809,1.7448800278359866,
computerlab4.jpg,0,170,0.0002900368346336626,0.0021384999733481433,0.005835484738772529,0.02520018319976245,3.3458008587089854,0.0171278163947135,1.7178871867152288,
computerlab4.jpg,0,175,0.0002856999990645113,0.002112834527793409,0.005663532071628479,0.02502262394801489,3.269203398929306,0.016791541064206713,1.672748755903973,
computerlab4.jpg,0,180,0.0002816262912082772,0.002088490847300844,0.005518991922734547,0.02478009727958957,3.1985538354655345,0.01648490126273782,1.5901380269399956,
computerlab4.jpg,0,185,0.00027773448281507256,0.0020651368221133617,0.005359014832627604,0.02455191118255769,3.089103838652502,0.016379565936683604,1.547476805285303,
computerlab4.jpg,0,190,0.00027393753016951054,0.0020420716115697206,0.00526987907768692,0.02437906516723062,3.0194929466372935,0.01630690271522003,1.5385873577537463,
computerlab4.jpg,0,195,0.0002702585059309983,0.002018803059413166,0.005216348698256589,0.024183849471223925,2.950493102597944,0.01631721883538503,1.5460722737260721,
computerlab4.jpg,0,200,0.000266790008279075,0.001996528284081975,0.005149852886771732,0.024017780828627665,2.8958937167098466,0.01634684395082207,1.549609374844085,
computerlab4.jpg,0,205,0.0002636754235425087,0.0019758232262739937,0.005092208592151014,0.02389554237804687,2.8371530347501985,0.016417789859844018,1.5567601674628713,
computerlab4.jpg,0,210,0.00026093132179875756,0.001956486845070818,0.0050750319261288,0.023793888338839123,2.82195098012636,0.016463904992749794,1.5656642623047943,
computerlab4.jpg,0,215,0.00025851334614952846,0.0019384935066125097,0.0049737086260988545,0.023677345513075147,2.7777986661221523,0.016526441166104352,1.5557865733464715,
computerlab4.jpg,0,220,0.00025630303004789705,0.0019215319935740576,0.004931970940160453,0.02357147279430356,2.7278504964577706,0.016479917301502858,1.550411500794126,
computerlab4.jpg,0,225,0.00025435902910305336,0.0019060488445785861,0.004866381589984687,0.02354093269954696,2.678948974263026,0.016467148548358766,1.545306516770194,
computerlab4.jpg,0,230,0.00025254262273611736,0.0018913376232057573,0.004831815566448792,0.023474057478082837,2.6638263635347976,0.016460191209057357,1.5335259853294587,
computerlab4.jpg,0,235,0.0002508065348563089,0.0018768631660711216,0.004815707255000659,0.023376426888647748,2.624035702735651,0.01647279068207588,1.5351744583000715,
computerlab4.jpg,0,240,0.0002490151378442598,0.001861829730403604,0.004718478951527593,0.023249602853685825,2.586384735512595,0.016421882749834693,1.5089176306357999,
computerlab4.jpg,0,245,0.00024728113166067956,0.00184714138017801,0.004759905197020356,0.023242726927867573,2.6101790982570643,0.016484418663335037,1.5271532255650353,
computerlab4.jpg,0,250,0.00024562457201392007,0.001832864495160586,0.00482641490810768,0.02336122270722264,2.6405201345828155,0.01656486749753963,1.566878092829583,
computerlab4.jpg,0,255,0.00024409166666666669,0.0018191583948147518,0.004794704308765455,0.023342458943377425,2.583484316364258,0.016511897179802938,1.5414632513013686,
computerlab4.jpg,0,260,0.0002429192960915282,0.0018069708236216411,0.004841120346414711,0.023266931840655033,2.5924236520318256,0.016457817220482777,1.5510315817346867,
computerlab4.jpg,0,265,0.00024212288275520134,0.0017969883894674344,0.0049244525610405866,0.023249651806681926,2.6269426933731945,0.016606359639966713,1.5828668567787585,
computerlab4.jpg,0,270,0.0002415285207117198,0.0017883262301127887,0.00500800965735625,0.023190299189082903,2.6163232033196766,0.01672805845189578,1.6082255033968635,
computerlab4.jpg,0,275,0.00024120511876029034,0.0017818803271851889,0.005070934187427974,0.023159102118394156,2.606837876991084,0.016927606104760757,1.6511586375750469,
computerlab4.jpg,0,280,0.000241123305128349,0.001776950894964214,0.0051180191520509115,0.02308312005153996,2.621152634241945,0.017056554789037545,1.6796111099157645,
computerlab4.jpg,0,285,0.00024133191676957043,0.001773866423330534,0.00508122612144258,0.023000157261405973,2.6121137009620465,0.01692454516955918,1.68596653476276,
computerlab4.jpg,0,290,0.00024232791825699743,0.0017759925330816592,0.0050333512063222,0.022919087379514324,2.5895400773384307,0.01674539786998728,1.669046110653761,
computerlab4.jpg,0,295,0.00024405377399528514,0.0017837762994130921,0.005000696441768639,0.02283971237106756,2.5910783085808697,0.01637042857362604,1.6025123902359926,
computerlab4.jpg,0,300,0.00024685937780646606,0.0017981965708101842,0.004882720323339916,0.02271433140364492,2.619578351302351,0.016368258332452604,1.552926695521296,
computerlab4.jpg,0,305,0.0002501315287756324,0.0018155450119334544,0.004902109960803033,0.022548131201999798,2.6139056176800612,0.016415832309937876,1.554792727562823,
computerlab4.jpg,0,310,0.0002536420359508307,0.0018339574139314885,0.004926472085614398,0.022382654858872884,2.6309542056451005,0.01648263691352183,1.5732459348338572,
computerlab4.jpg,0,315,0.00025741386417639566,0.001853870695181529,0.004940481237994505,0.02217384636135562,2.631932788976287,0.016615405493337402,1.5960896589520035,
computerlab4.jpg,0,320,0.00026135205129284537,0.0018748089184856132,0.004938691387208857,0.021956157252800035,2.6168650300972924,0.01666496178923591,1.6179496442024646,
computerlab4.jpg,0,325,0.0002655362985986379,0.0018975244634021205,0.0049891069279120615,0.02177556874654389,2.611788244571047,0.01679518975640533,1.6350242702148712,
computerlab4.jpg,0,330,0.000269801947921344,0.0019210523805977325,0.005005698106093979,0.021582194132254002,2.601936603913583,0.01690200563923987,1.644266589644764,
computerlab4.jpg,0,335,0.00027397982969428234,0.0019442284299057509,0.005044264328911598,0.021317058122512583,2.5764790578894385,0.01695561590144341,1.6581569348296994,
computerlab4.jpg,0,340,0.00027792508863755427,0.001966554947604322,0.005023671389930439,0.02107787868353771,2.528961505846125,0.01707010980067777,1.6649711805555556,
computerlab4.jpg,0,345,0.0002814388931765454,0.0019867278999145524,0.00487218380749829,0.020712568298825448,2.4565702687425666,0.01709199098558043,1.7019175550171297,
computerlab4.jpg,0,350,0.0002849370589170782,0.002006861158061335,0.004965067778406412,0.02030835461024298,2.4683095756401543,0.01712215096972519,1.7029548391790983,
computerlab4.jpg,0,355,0.0002880997775875617,0.0020244781137197855,0.004808286109509516,0.02010815182404113,2.3811145876194777,0.017056274887644163,1.6355379110433401,
computerlab4.jpg,0,360,0.0002901321794080228,0.002034999727922484,0.004833895555343285,0.019739301276461726,2.3185196830373718,0.01670161959075355,1.5813692046994796,
computerlab4.jpg,0,365,0.00029131089493526416,0.0020405548425258438,0.0046805878783076835,0.01944755849199678,2.2544774780148518,0.01656514265214397,1.5752615714235227,
computerlab4.jpg,0,370,0.00029174627956144285,0.0020416784025389964,0.004560391638039845,0.019120240264940053,2.189445314963784,0.0163537420358334,1.5497384314868867,
computerlab4.jpg,0,375,0.00029159035253891635,0.002039454233181663,0.004538161905841195,0.018793440156594413,2.1161441771697778,0.0162595683219736,1.5284414804524442,
computerlab4.jpg,0,380,0.0002908723249700644,0.002034132227378938,0.004522699448206969,0.018431207264617205,2.0424647516200007,0.016274046872895555,1.581609653723661,
computerlab4.jpg,0,385,0.00028973808023686576,0.002026304213278621,0.004416299327052257,0.01819596177694482,2.0503940453526464,0.01613992330549823,1.5751326062507278,
computerlab4.jpg,0,390,0.0002883999394271067,0.0020169119628902278,0.004390260310611645,0.017854892230742193,1.9632864698065682,0.01612760818842335,1.615880500049893,
computerlab4.jpg,0,395,0.0002867979477716659,0.0020058766928273877,0.004271713025734036,0.01759045282733129,1.9186341112964216,0.015975052715978374,1.5962472590181112,
computerlab4.jpg,0,400,0.0002849149631417452,0.0019932424268550145,0.004220672736883445,0.017289438697838704,1.8522750376837567,0.015849203163984502,1.5478176215927422,
computerlab4.jpg,0,405,0.0002828672181372549,0.001979421479202274,0.004224264960043753,0.016943850919216626,1.790505212242582,0.015755541004346223,1.5751727104953517,
